-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -3.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 255.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M
2021,2,14,2,10.98
2021,2,14,3,10.95
2021,2,14,4,11.23
2021,2,14,5,11.52
2021,2,14,6,11.95
2021,2,14,7,12.29
2021,2,14,8,12.66
2021,2,14,9,12.84
2021,2,14,10,12.74
2021,2,14,11,12.42
2021,2,14,12,12.1
2021,2,14,13,11.91
2021,2,14,14,11.81
2021,2,14,15,11.79
2021,2,14,16,11.44
2021,2,14,17,10.59
2021,2,14,18,9.1
2021,2,14,19,7.69
2021,2,14,20,7.23
2021,2,14,21,5.9
2021,2,14,22,4.86
2021,2,14,23,4.41
2021,2,15,0,4.04
2021,2,15,1,3.7
2021,2,15,2,3.63
2021,2,15,3,3.89
2021,2,15,4,4.29
2021,2,15,5,4.61
2021,2,15,6,4.68
2021,2,15,7,4.83
2021,2,15,8,5.61
2021,2,15,9,5.85
2021,2,15,10,6.06
2021,2,15,11,6.19
2021,2,15,12,6.89
2021,2,15,13,6.89
2021,2,15,14,6.62
2021,2,15,15,7.45
2021,2,15,16,7.26
2021,2,15,17,6.75
2021,2,15,18,7.07
2021,2,15,19,7.25
2021,2,15,20,7.45
2021,2,15,21,7.8
2021,2,15,22,9.07
2021,2,15,23,10.11
2021,2,16,0,10.11
2021,2,16,1,10.07
2021,2,16,2,10.13
2021,2,16,3,10.07
2021,2,16,4,9.47
2021,2,16,5,8.78
2021,2,16,6,7.83
2021,2,16,7,6.93
2021,2,16,8,6.45
2021,2,16,9,5.99
2021,2,16,10,5.86
2021,2,16,11,5.93
2021,2,16,12,6.75
2021,2,16,13,7.48
2021,2,16,14,7.4
2021,2,16,15,6.92
2021,2,16,16,6.68
2021,2,16,17,6.47
2021,2,16,18,6.28
2021,2,16,19,6.65
2021,2,16,20,7.18
2021,2,16,21,7.07
2021,2,16,22,6.68
2021,2,16,23,7.06
2021,2,17,0,7.73
2021,2,17,1,8.75
2021,2,17,2,9.84
2021,2,17,3,10.22
2021,2,17,4,9.85
2021,2,17,5,8.7
2021,2,17,6,8.21
2021,2,17,7,7.68
2021,2,17,8,7.1
2021,2,17,9,7.13
2021,2,17,10,7.19
2021,2,17,11,7.22
2021,2,17,12,7.38
2021,2,17,13,7.32
2021,2,17,14,7.05
2021,2,17,15,6.9
2021,2,17,16,6.5
2021,2,17,17,6.58
2021,2,17,18,7.53
2021,2,17,19,8.88
2021,2,17,20,10.33
2021,2,17,21,11.53
2021,2,17,22,12.05
2021,2,17,23,12.37
2021,2,18,0,12.74
2021,2,18,1,12.82
2021,2,18,2,12.64
2021,2,18,3,12.39
2021,2,18,4,12.05
2021,2,18,5,11.74
2021,2,18,6,11.48
2021,2,18,7,9.02
2021,2,18,8,7.69
2021,2,18,9,6.91
2021,2,18,10,7.12
2021,2,18,11,8.94
2021,2,18,12,9.99
2021,2,18,13,10.67
2021,2,18,14,10.64
2021,2,18,15,10.15
2021,2,18,16,9.16
2021,2,18,17,8.18
2021,2,18,18,7.51
2021,2,18,19,6.86
2021,2,18,20,6.39
2021,2,18,21,6.53
2021,2,18,22,7.03
2021,2,18,23,7.68
2021,2,19,0,8.1
2021,2,19,1,8.64
2021,2,19,2,9.19
2021,2,19,3,10.02
2021,2,19,4,10.9
2021,2,19,5,11.64
2021,2,19,6,12.12
2021,2,19,7,12.34
2021,2,19,8,12.41
2021,2,19,9,12.41
2021,2,19,10,12.9
2021,2,19,11,13.26
2021,2,19,12,13.26
2021,2,19,13,12.97
2021,2,19,14,12.84
2021,2,19,15,12.8
2021,2,19,16,12.96
2021,2,19,17,12.86
2021,2,19,18,12.46
2021,2,19,19,11.55
2021,2,19,20,10.73
2021,2,19,21,10.03
2021,2,19,22,9.34
2021,2,19,23,8.92
2021,2,20,0,8.5
2021,2,20,1,7.87
2021,2,20,2,7.57
2021,2,20,3,7.18
2021,2,20,4,7.36
2021,2,20,5,8.01
2021,2,20,6,9.01
2021,2,20,7,11.36
2021,2,20,8,11.53
2021,2,20,9,11.6
2021,2,20,10,11.72
2021,2,20,11,12.08
2021,2,20,12,12.93
2021,2,20,13,13.3
2021,2,20,14,13.62
2021,2,20,15,13.56
2021,2,20,16,13.33
2021,2,20,17,12.68
2021,2,20,18,11.67
2021,2,20,19,10.47
2021,2,20,20,9.47
2021,2,20,21,8.08
2021,2,20,22,7.07
2021,2,20,23,6.57
2021,2,21,0,6.25
2021,2,21,1,5.55
2021,2,21,2,5.02
2021,2,21,3,5.09
2021,2,21,4,5.15
2021,2,21,5,4.98
2021,2,21,6,4.75
2021,2,21,7,4.57
2021,2,21,8,4.54
2021,2,21,9,4.48
2021,2,21,10,4.2
2021,2,21,11,4.28
2021,2,21,12,4.02
2021,2,21,13,3.76
2021,2,21,14,3.41
2021,2,21,15,2.65
2021,2,21,16,2.07
2021,2,21,17,2.21
2021,2,21,18,2.34
2021,2,21,19,2.32
2021,2,21,20,2.17
2021,2,21,21,1.99
2021,2,21,22,1.81
2021,2,21,23,1.78
2021,2,22,0,1.75
2021,2,22,1,1.74
2021,2,22,2,1.77
2021,2,22,3,1.72
2021,2,22,4,1.7
2021,2,22,5,1.76
2021,2,22,6,1.85
2021,2,22,7,1.83
2021,2,22,8,2.56
2021,2,22,9,2.86
2021,2,22,10,2.78
2021,2,22,11,2.58
2021,2,22,12,2.59
2021,2,22,13,2.39
2021,2,22,14,2.3
2021,2,22,15,2.96
2021,2,22,16,2.42
2021,2,22,17,2.82
2021,2,22,18,3.63
2021,2,22,19,4.56
2021,2,22,20,5.32
2021,2,22,21,5.99
2021,2,22,22,6.4
2021,2,22,23,7.14
2021,2,23,0,7.91
2021,2,23,1,8.61
2021,2,23,2,9.15
2021,2,23,3,10.14
2021,2,23,4,11.06
2021,2,23,5,11.89
2021,2,23,6,12.61
2021,2,23,7,12.99
2021,2,23,8,13.13
2021,2,23,9,13.36
2021,2,23,10,14.46
2021,2,23,11,14.74
2021,2,23,12,14.53
2021,2,23,13,14.34
2021,2,23,14,13.96
2021,2,23,15,13.6
2021,2,23,16,13.61
2021,2,23,17,13.39
2021,2,23,18,13.07
2021,2,23,19,12.66
2021,2,23,20,12.28
2021,2,23,21,11.91
2021,2,23,22,11.79
2021,2,23,23,11.9
2021,2,24,0,12.11
2021,2,24,1,12.42
2021,2,24,2,12.46
2021,2,24,3,12.76
2021,2,24,4,12.89
2021,2,24,5,12.7
2021,2,24,6,12.36
2021,2,24,7,12.05
2021,2,24,8,11.76
2021,2,24,9,11.37
2021,2,24,10,10.72
2021,2,24,11,9.93
2021,2,24,12,8.96
2021,2,24,13,7.74
2021,2,24,14,6.61
2021,2,24,15,5.76
2021,2,24,16,4.92
2021,2,24,17,3.94
2021,2,24,18,3.25
2021,2,24,19,3.06
2021,2,24,20,3.38
2021,2,24,21,3.76
2021,2,24,22,3.6
2021,2,24,23,3.57
2021,2,25,0,4.4
2021,2,25,1,5.28
2021,2,25,2,5.2
2021,2,25,3,4.6
2021,2,25,4,3.76
2021,2,25,5,3.58
2021,2,25,6,3.46
2021,2,25,7,3.46
2021,2,25,8,4.27
2021,2,25,9,5.12
2021,2,25,10,5.47
2021,2,25,11,5.45
2021,2,25,12,5.37
2021,2,25,13,5.3
2021,2,25,14,5.18
2021,2,25,15,4.75
2021,2,25,16,3.42
2021,2,25,17,2.71
2021,2,25,18,2.84
2021,2,25,19,2.88
2021,2,25,20,2.86
2021,2,25,21,2.74
2021,2,25,22,2.73
2021,2,25,23,2.85
2021,2,26,0,3.01
2021,2,26,1,3.06
2021,2,26,2,2.98
2021,2,26,3,2.82
2021,2,26,4,2.63
2021,2,26,5,2.6
2021,2,26,6,2.69
2021,2,26,7,2.76
2021,2,26,8,3.19
2021,2,26,9,3.61
2021,2,26,10,3.86
2021,2,26,11,4.03
2021,2,26,12,4.01
2021,2,26,13,3.93
2021,2,26,14,3.73
2021,2,26,15,3.34
2021,2,26,16,2.21
2021,2,26,17,2.23
2021,2,26,18,2.38
2021,2,26,19,2.45
2021,2,26,20,2.52
2021,2,26,21,2.57
2021,2,26,22,2.53
2021,2,26,23,2.45
2021,2,27,0,2.34
2021,2,27,1,2.23
2021,2,27,2,2.2
2021,2,27,3,2.2
2021,2,27,4,2.22
2021,2,27,5,2.23
2021,2,27,6,2.12
2021,2,27,7,1.85
2021,2,27,8,1.39
2021,2,27,9,1.36
2021,2,27,10,1.02
2021,2,27,11,0.74
2021,2,27,12,0.56
2021,2,27,13,0.47
2021,2,27,14,0.43
2021,2,27,15,0.59
2021,2,27,16,0.82
2021,2,27,17,1.34
2021,2,27,18,1.74
2021,2,27,19,2.04
2021,2,27,20,2.28
2021,2,27,21,2.5
2021,2,27,22,2.66
2021,2,27,23,2.78
2021,2,28,0,2.84
2021,2,28,1,2.86
2021,2,28,2,2.79
2021,2,28,3,2.72
2021,2,28,4,2.43
2021,2,28,5,2.33
2021,2,28,6,2.64
2021,2,28,7,2.72
2021,2,28,8,2.66
2021,2,28,9,2.66
2021,2,28,10,2.86
2021,2,28,11,3.05
2021,2,28,12,2.98
2021,2,28,13,2.89
2021,2,28,14,2.92
2021,2,28,15,2.81
2021,2,28,16,2.09
2021,2,28,17,2.7
2021,2,28,18,3.13
2021,2,28,19,3.36
2021,2,28,20,3.54
2021,2,28,21,3.77
2021,2,28,22,4.03
2021,2,28,23,4.13
2021,3,1,0,4.2
2021,3,1,1,4.25
2021,3,1,2,4.72
2021,3,1,3,4.98
2021,3,1,4,4.84
2021,3,1,5,4.88
2021,3,1,6,5.06
2021,3,1,7,5.24
2021,3,1,8,5.59
2021,3,1,9,5.79
2021,3,1,10,5.84
2021,3,1,11,5.84
2021,3,1,12,5.85
2021,3,1,13,5.76
2021,3,1,14,5.59
2021,3,1,15,5.49
2021,3,1,16,5.0
2021,3,1,17,4.45
2021,3,1,18,4.72
2021,3,1,19,4.66
2021,3,1,20,4.6
2021,3,1,21,4.74
2021,3,1,22,4.85
2021,3,1,23,4.88
2021,3,2,0,4.91
2021,3,2,1,4.83
2021,3,2,2,4.05
2021,3,2,3,3.39
2021,3,2,4,2.89
2021,3,2,5,2.82
2021,3,2,6,2.84
2021,3,2,7,3.14
2021,3,2,8,4.04
2021,3,2,9,4.03
2021,3,2,10,3.96
2021,3,2,11,3.76
2021,3,2,12,3.57
2021,3,2,13,3.33
2021,3,2,14,3.07
2021,3,2,15,2.8
2021,3,2,16,1.97
2021,3,2,17,2.12
2021,3,2,18,2.29
2021,3,2,19,2.28
2021,3,2,20,2.28
2021,3,2,21,2.25
2021,3,2,22,2.18
2021,3,2,23,2.12
2021,3,3,0,2.04
2021,3,3,1,1.87
2021,3,3,2,1.72
2021,3,3,3,1.75
2021,3,3,4,1.85
2021,3,3,5,1.85
2021,3,3,6,1.87
2021,3,3,7,1.79
2021,3,3,8,2.23
2021,3,3,9,2.0
2021,3,3,10,1.82
2021,3,3,11,1.69
2021,3,3,12,1.56
2021,3,3,13,1.49
2021,3,3,14,1.42
2021,3,3,15,1.29
2021,3,3,16,1.02
2021,3,3,17,1.35
2021,3,3,18,1.58
2021,3,3,19,1.63
2021,3,3,20,1.54
2021,3,3,21,1.42
2021,3,3,22,1.33
2021,3,3,23,1.24
2021,3,4,0,1.27
2021,3,4,1,1.58
2021,3,4,2,1.83
2021,3,4,3,1.97
2021,3,4,4,2.03
2021,3,4,5,2.08
2021,3,4,6,2.19
2021,3,4,7,2.71
2021,3,4,8,2.87
2021,3,4,9,2.87
2021,3,4,10,2.89
2021,3,4,11,2.93
2021,3,4,12,3.04
2021,3,4,13,3.29
2021,3,4,14,3.68
2021,3,4,15,3.99
2021,3,4,16,3.53
2021,3,4,17,2.72
2021,3,4,18,2.99
2021,3,4,19,3.2
2021,3,4,20,3.42
2021,3,4,21,4.0
2021,3,4,22,4.41
2021,3,4,23,3.94
2021,3,5,0,3.79
2021,3,5,1,3.71
2021,3,5,2,3.48
2021,3,5,3,3.38
2021,3,5,4,3.3
2021,3,5,5,3.27
2021,3,5,6,3.26
2021,3,5,7,3.71
2021,3,5,8,3.95
2021,3,5,9,4.77
2021,3,5,10,5.07
2021,3,5,11,4.72
2021,3,5,12,4.25
2021,3,5,13,3.87
2021,3,5,14,3.68
2021,3,5,15,3.57
2021,3,5,16,2.94
2021,3,5,17,2.4
2021,3,5,18,2.62
2021,3,5,19,2.65
2021,3,5,20,2.66
2021,3,5,21,2.69
2021,3,5,22,2.69
2021,3,5,23,2.62
2021,3,6,0,2.48
2021,3,6,1,2.36
2021,3,6,2,2.25
2021,3,6,3,2.1
2021,3,6,4,1.93
2021,3,6,5,1.79
2021,3,6,6,1.7
2021,3,6,7,1.48
2021,3,6,8,1.79
2021,3,6,9,2.05
2021,3,6,10,2.33
2021,3,6,11,2.34
2021,3,6,12,2.19
2021,3,6,13,1.92
2021,3,6,14,1.67
2021,3,6,15,1.35
2021,3,6,16,0.88
2021,3,6,17,0.71
2021,3,6,18,0.74
2021,3,6,19,0.73
2021,3,6,20,0.65
2021,3,6,21,0.5
2021,3,6,22,0.38
2021,3,6,23,0.37
2021,3,7,0,0.41
2021,3,7,1,0.52
2021,3,7,2,0.78
2021,3,7,3,1.13
2021,3,7,4,1.48
2021,3,7,5,1.73
2021,3,7,6,1.86
2021,3,7,7,1.72
2021,3,7,8,1.92
2021,3,7,9,2.22
2021,3,7,10,2.18
2021,3,7,11,2.21
2021,3,7,12,2.32
2021,3,7,13,2.46
2021,3,7,14,2.58
2021,3,7,15,2.55
2021,3,7,16,1.94
2021,3,7,17,1.98
2021,3,7,18,2.1
2021,3,7,19,1.85
2021,3,7,20,1.43
2021,3,7,21,1.18
2021,3,7,22,1.27
2021,3,7,23,1.62
2021,3,8,0,1.99
2021,3,8,1,2.26
2021,3,8,2,2.45
2021,3,8,3,2.49
2021,3,8,4,2.52
2021,3,8,5,2.63
2021,3,8,6,2.74
2021,3,8,7,2.61
2021,3,8,8,2.6
2021,3,8,9,3.29
2021,3,8,10,3.71
2021,3,8,11,3.88
2021,3,8,12,4.07
2021,3,8,13,4.31
2021,3,8,14,4.46
2021,3,8,15,4.54
2021,3,8,16,4.0
2021,3,8,17,3.04
2021,3,8,18,3.14
2021,3,8,19,3.22
2021,3,8,20,3.26
2021,3,8,21,3.39
2021,3,8,22,3.48
2021,3,8,23,3.55
2021,3,9,0,3.55
2021,3,9,1,3.53
2021,3,9,2,3.54
2021,3,9,3,3.54
2021,3,9,4,3.5
2021,3,9,5,3.55
2021,3,9,6,3.7
2021,3,9,7,3.94
2021,3,9,8,4.45
2021,3,9,9,5.02
2021,3,9,10,6.09
2021,3,9,11,6.58
2021,3,9,12,6.41
2021,3,9,13,6.81
2021,3,9,14,7.58
2021,3,9,15,7.54
2021,3,9,16,7.43
2021,3,9,17,7.95
2021,3,9,18,8.21
2021,3,9,19,8.65
2021,3,9,20,9.34
2021,3,9,21,9.78
2021,3,9,22,10.21
2021,3,9,23,10.81
2021,3,10,0,11.12
2021,3,10,1,11.11
2021,3,10,2,11.2
2021,3,10,3,11.14
2021,3,10,4,10.94
2021,3,10,5,10.29
2021,3,10,6,9.76
2021,3,10,7,9.61
2021,3,10,8,9.24
2021,3,10,9,9.23
2021,3,10,10,8.91
2021,3,10,11,9.29
2021,3,10,12,9.38
2021,3,10,13,10.19
2021,3,10,14,11.53
2021,3,10,15,12.3
2021,3,10,16,12.25
2021,3,10,17,12.35
2021,3,10,18,12.98
2021,3,10,19,13.66
2021,3,10,20,13.68
2021,3,10,21,13.65
2021,3,10,22,14.09
2021,3,10,23,14.1
2021,3,11,0,14.93
2021,3,11,1,14.94
2021,3,11,2,15.75
2021,3,11,3,15.76
2021,3,11,4,14.49
2021,3,11,5,13.82
2021,3,11,6,12.5
2021,3,11,7,10.97
2021,3,11,8,10.17
2021,3,11,9,10.06
2021,3,11,10,10.18
2021,3,11,11,10.27
2021,3,11,12,10.2
2021,3,11,13,10.21
2021,3,11,14,10.35
2021,3,11,15,9.98
2021,3,11,16,9.11
2021,3,11,17,8.11
2021,3,11,18,7.6
2021,3,11,19,7.67
2021,3,11,20,7.42
2021,3,11,21,7.65
2021,3,11,22,8.12
2021,3,11,23,8.79
2021,3,12,0,9.1
2021,3,12,1,9.18
2021,3,12,2,9.14
2021,3,12,3,9.33
2021,3,12,4,9.52
2021,3,12,5,9.04
2021,3,12,6,8.5
2021,3,12,7,8.22
2021,3,12,8,8.24
2021,3,12,9,8.8
2021,3,12,10,9.07
2021,3,12,11,8.93
2021,3,12,12,8.86
2021,3,12,13,8.94
2021,3,12,14,9.14
2021,3,12,15,8.93
2021,3,12,16,8.36
2021,3,12,17,8.13
2021,3,12,18,8.24
2021,3,12,19,9.08
2021,3,12,20,9.73
2021,3,12,21,9.89
2021,3,12,22,10.71
2021,3,12,23,11.05
2021,3,13,0,11.69
2021,3,13,1,12.27
2021,3,13,2,12.21
2021,3,13,3,11.51
2021,3,13,4,10.95
2021,3,13,5,10.99
2021,3,13,6,11.27
2021,3,13,7,10.69
2021,3,13,8,10.09
2021,3,13,9,9.7
2021,3,13,10,9.46
2021,3,13,11,9.27
2021,3,13,12,8.92
2021,3,13,13,8.73
2021,3,13,14,8.66
2021,3,13,15,8.1
2021,3,13,16,7.64
2021,3,13,17,7.34
2021,3,13,18,7.57
2021,3,13,19,8.06
2021,3,13,20,9.11
2021,3,13,21,9.94
2021,3,13,22,9.84
2021,3,13,23,9.5
2021,3,14,0,8.98
2021,3,14,1,8.13
2021,3,14,2,7.29
2021,3,14,3,7.08
2021,3,14,4,7.13
2021,3,14,5,7.04
2021,3,14,6,6.96
2021,3,14,7,6.74
2021,3,14,8,7.43
2021,3,14,9,8.02
2021,3,14,10,8.25
2021,3,14,11,8.53
2021,3,14,12,8.57
2021,3,14,13,8.27
2021,3,14,14,8.17
2021,3,14,15,8.05
2021,3,14,16,8.65
2021,3,14,17,8.93
2021,3,14,18,8.84
2021,3,14,19,8.39
2021,3,14,20,8.25
2021,3,14,21,8.08
2021,3,14,22,7.86
2021,3,14,23,7.88
2021,3,15,0,7.94
2021,3,15,1,7.51
2021,3,15,2,7.37
2021,3,15,3,7.21
2021,3,15,4,6.67
2021,3,15,5,6.06
2021,3,15,6,5.37
2021,3,15,7,4.99
2021,3,15,8,5.54
2021,3,15,9,6.22
2021,3,15,10,6.26
2021,3,15,11,6.15
2021,3,15,12,5.96
2021,3,15,13,5.64
2021,3,15,14,5.17
2021,3,15,15,4.66
2021,3,15,16,3.82
2021,3,15,17,2.39
2021,3,15,18,1.88
2021,3,15,19,1.89
2021,3,15,20,1.94
2021,3,15,21,2.11
2021,3,15,22,2.18
2021,3,15,23,2.41
2021,3,16,0,2.66
2021,3,16,1,2.82
2021,3,16,2,2.98
2021,3,16,3,3.12
2021,3,16,4,3.31
2021,3,16,5,3.59
2021,3,16,6,3.83
2021,3,16,7,4.79
2021,3,16,8,5.94
2021,3,16,9,5.8
2021,3,16,10,6.27
2021,3,16,11,6.92
2021,3,16,12,6.88
2021,3,16,13,7.13
2021,3,16,14,7.25
2021,3,16,15,7.04
2021,3,16,16,6.31
2021,3,16,17,4.9
2021,3,16,18,3.67
2021,3,16,19,3.52
2021,3,16,20,3.41
2021,3,16,21,3.41
2021,3,16,22,3.27
2021,3,16,23,3.23
2021,3,17,0,3.16
2021,3,17,1,3.02
2021,3,17,2,2.95
2021,3,17,3,2.7
2021,3,17,4,2.45
2021,3,17,5,2.33
2021,3,17,6,2.49
2021,3,17,7,3.73
2021,3,17,8,4.01
2021,3,17,9,4.59
2021,3,17,10,4.94
2021,3,17,11,4.88
2021,3,17,12,4.81
2021,3,17,13,4.75
2021,3,17,14,4.69
2021,3,17,15,4.44
2021,3,17,16,3.93
2021,3,17,17,2.7
2021,3,17,18,2.61
2021,3,17,19,2.4
2021,3,17,20,2.13
2021,3,17,21,1.99
2021,3,17,22,1.85
2021,3,17,23,1.64
2021,3,18,0,1.49
2021,3,18,1,1.45
2021,3,18,2,1.65
2021,3,18,3,1.9
2021,3,18,4,2.36
2021,3,18,5,2.36
2021,3,18,6,2.25
2021,3,18,7,2.9
2021,3,18,8,3.49
2021,3,18,9,3.91
2021,3,18,10,4.15
2021,3,18,11,4.3
2021,3,18,12,4.5
2021,3,18,13,4.73
2021,3,18,14,4.95
2021,3,18,15,5.03
2021,3,18,16,4.78
2021,3,18,17,4.01
2021,3,18,18,3.33
2021,3,18,19,3.55
2021,3,18,20,3.82
2021,3,18,21,3.99
2021,3,18,22,4.07
2021,3,18,23,4.44
2021,3,19,0,4.22
2021,3,19,1,3.9
2021,3,19,2,3.28
2021,3,19,3,3.66
2021,3,19,4,3.54
2021,3,19,5,3.85
2021,3,19,6,3.98
2021,3,19,7,4.48
2021,3,19,8,5.07
2021,3,19,9,5.5
2021,3,19,10,5.41
2021,3,19,11,5.1
2021,3,19,12,4.85
2021,3,19,13,4.62
2021,3,19,14,4.28
2021,3,19,15,3.91
2021,3,19,16,3.32
2021,3,19,17,2.45
2021,3,19,18,1.95
2021,3,19,19,1.86
2021,3,19,20,1.75
2021,3,19,21,1.65
2021,3,19,22,1.54
2021,3,19,23,1.36
2021,3,20,0,1.21
2021,3,20,1,1.15
2021,3,20,2,1.23
2021,3,20,3,1.29
2021,3,20,4,1.3
2021,3,20,5,1.31
2021,3,20,6,1.31
2021,3,20,7,1.57
2021,3,20,8,2.13
2021,3,20,9,2.76
2021,3,20,10,3.22
2021,3,20,11,3.53
2021,3,20,12,3.77
2021,3,20,13,3.84
2021,3,20,14,3.78
2021,3,20,15,3.78
2021,3,20,16,3.8
2021,3,20,17,3.73
2021,3,20,18,3.77
2021,3,20,19,3.89
2021,3,20,20,3.74
2021,3,20,21,3.44
2021,3,20,22,3.9
2021,3,20,23,4.27
2021,3,21,0,3.75
2021,3,21,1,3.71
2021,3,21,2,3.08
2021,3,21,3,2.81
2021,3,21,4,2.72
2021,3,21,5,2.57
2021,3,21,6,2.45
2021,3,21,7,2.97
2021,3,21,8,2.76
2021,3,21,9,2.36
2021,3,21,10,2.06
2021,3,21,11,2.03
2021,3,21,12,1.99
2021,3,21,13,2.0
2021,3,21,14,2.11
2021,3,21,15,2.35
2021,3,21,16,2.67
2021,3,21,17,2.45
2021,3,21,18,2.42
2021,3,21,19,2.47
2021,3,21,20,2.38
2021,3,21,21,2.27
2021,3,21,22,2.03
2021,3,21,23,1.76
2021,3,22,0,1.68
2021,3,22,1,1.74
2021,3,22,2,1.78
2021,3,22,3,1.52
2021,3,22,4,1.29
2021,3,22,5,1.07
2021,3,22,6,1.03
2021,3,22,7,1.31
2021,3,22,8,1.47
2021,3,22,9,1.6
2021,3,22,10,1.74
2021,3,22,11,1.98
2021,3,22,12,2.33
2021,3,22,13,2.73
2021,3,22,14,3.0
2021,3,22,15,3.16
2021,3,22,16,2.98
2021,3,22,17,2.25
2021,3,22,18,2.25
2021,3,22,19,2.37
2021,3,22,20,2.37
2021,3,22,21,2.53
2021,3,22,22,2.69
2021,3,22,23,2.86
2021,3,23,0,3.04
2021,3,23,1,3.25
2021,3,23,2,3.45
2021,3,23,3,3.58
2021,3,23,4,3.77
2021,3,23,5,4.12
2021,3,23,6,4.74
2021,3,23,7,5.25
2021,3,23,8,5.97
2021,3,23,9,7.0
2021,3,23,10,8.05
2021,3,23,11,8.74
2021,3,23,12,8.96
2021,3,23,13,9.25
2021,3,23,14,9.25
2021,3,23,15,8.78
2021,3,23,16,8.11
2021,3,23,17,7.92
2021,3,23,18,7.6
2021,3,23,19,7.11
2021,3,23,20,6.67
2021,3,23,21,6.79
2021,3,23,22,6.98
2021,3,23,23,6.65
2021,3,24,0,6.03
2021,3,24,1,5.48
2021,3,24,2,4.99
2021,3,24,3,4.4
2021,3,24,4,3.61
2021,3,24,5,3.27
2021,3,24,6,3.51
2021,3,24,7,3.87
2021,3,24,8,4.42
2021,3,24,9,5.36
2021,3,24,10,5.75
2021,3,24,11,5.92
2021,3,24,12,6.09
2021,3,24,13,6.28
2021,3,24,14,6.42
2021,3,24,15,6.47
2021,3,24,16,6.18
2021,3,24,17,5.38
2021,3,24,18,4.86
2021,3,24,19,4.85
2021,3,24,20,4.68
2021,3,24,21,4.82
2021,3,24,22,5.21
2021,3,24,23,5.4
2021,3,25,0,5.86
2021,3,25,1,5.89
2021,3,25,2,5.82
2021,3,25,3,5.66
2021,3,25,4,5.12
2021,3,25,5,4.4
2021,3,25,6,4.36
2021,3,25,7,4.8
2021,3,25,8,5.26
2021,3,25,9,5.85
2021,3,25,10,6.38
2021,3,25,11,6.89
2021,3,25,12,7.31
2021,3,25,13,7.65
2021,3,25,14,7.97
2021,3,25,15,8.04
2021,3,25,16,7.66
2021,3,25,17,7.08
2021,3,25,18,6.93
2021,3,25,19,7.16
2021,3,25,20,7.5
2021,3,25,21,7.7
2021,3,25,22,8.2
2021,3,25,23,8.35
2021,3,26,0,8.67
2021,3,26,1,9.07
2021,3,26,2,9.52
2021,3,26,3,9.84
2021,3,26,4,10.26
2021,3,26,5,10.2
2021,3,26,6,9.14
2021,3,26,7,7.79
2021,3,26,8,7.16
2021,3,26,9,7.19
2021,3,26,10,7.75
2021,3,26,11,8.21
2021,3,26,12,8.36
2021,3,26,13,8.58
2021,3,26,14,8.92
2021,3,26,15,8.77
2021,3,26,16,8.24
2021,3,26,17,8.02
2021,3,26,18,7.74
2021,3,26,19,8.03
2021,3,26,20,8.71
2021,3,26,21,8.5
2021,3,26,22,8.04
2021,3,26,23,8.12
2021,3,27,0,8.12
2021,3,27,1,8.25
2021,3,27,2,8.38
2021,3,27,3,8.22
2021,3,27,4,8.06
2021,3,27,5,7.65
2021,3,27,6,7.15
2021,3,27,7,6.97
2021,3,27,8,7.03
2021,3,27,9,6.78
2021,3,27,10,6.34
2021,3,27,11,6.6
2021,3,27,12,7.28
2021,3,27,13,7.86
2021,3,27,14,7.95
2021,3,27,15,7.75
2021,3,27,16,8.18
2021,3,27,17,8.63
2021,3,27,18,8.98
2021,3,27,19,9.29
2021,3,27,20,9.68
2021,3,27,21,10.04
2021,3,27,22,10.48
2021,3,27,23,11.04
2021,3,28,0,11.49
2021,3,28,1,11.74
2021,3,28,2,11.83
2021,3,28,3,11.76
2021,3,28,4,11.46
2021,3,28,5,11.04
2021,3,28,6,10.6
2021,3,28,7,10.2
2021,3,28,8,9.99
2021,3,28,9,9.88
2021,3,28,10,10.02
2021,3,28,11,10.51
2021,3,28,12,10.6
2021,3,28,13,10.21
2021,3,28,14,10.65
2021,3,28,15,11.21
2021,3,28,16,11.53
2021,3,28,17,11.66
2021,3,28,18,11.78
2021,3,28,19,11.48
2021,3,28,20,11.18
2021,3,28,21,10.75
2021,3,28,22,10.35
2021,3,28,23,10.0
2021,3,29,0,9.84
2021,3,29,1,9.78
2021,3,29,2,9.63
2021,3,29,3,9.44
2021,3,29,4,9.18
2021,3,29,5,8.83
2021,3,29,6,8.72
2021,3,29,7,8.04
2021,3,29,8,8.61
2021,3,29,9,8.55
2021,3,29,10,8.59
2021,3,29,11,8.7
2021,3,29,12,8.66
2021,3,29,13,8.51
2021,3,29,14,8.34
2021,3,29,15,8.0
2021,3,29,16,7.4
2021,3,29,17,6.54
2021,3,29,18,5.89
2021,3,29,19,5.48
2021,3,29,20,5.14
2021,3,29,21,4.74
2021,3,29,22,4.3
2021,3,29,23,3.93
2021,3,30,0,3.67
2021,3,30,1,3.5
2021,3,30,2,3.38
2021,3,30,3,3.25
